source_url,source_title,target_name,target_label,relationship_type
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,External cueing on gait parameters in Parkinson’s disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Impact of physical exercise on reaction time in patients with Parkinson's disease. data from the berlin BIG study.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Harro CC, Shoemaker MJ, Frey OJ, et al. The effects of speed-dependent treadmill training and rhythmic auditory-cued overground walking on gait function and fall risk in individuals with idiopathic Parkinson's disease: a randomized controlled trial. Neuro Rehabilitation.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Rochester L, Baker K, Hetherington V, et al. Evidence for motor learning in Parkinson's disease: acquisition, automaticity and retention of cued gait performance after training with external rhythmical cues.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Cheung C, Bhimani R, Wyman JF, et al. Effects of yoga on oxidative stress, motor function, and non-motor symptoms in Parkinson’s disease: a pilot randomized controlled trial. Pilot and feasibility.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Combs SA, Diehl MD, Chrzastowski C, et al. Community-based group exercise for persons with Parkinson disease: a randomized controlled trial. Neuro Rehabilitation .",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Gao Q, Leung A, Yang Y, et al. Effects of tai chi on balance and fall prevention in Parkinson’s disease: a randomized controlled trial. Clin Rehabil.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Tai chi improves balance and mobility in people with Parkinson disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Effects of ai chi on balance, quality of life, functional mobility, and motor impairment in patients with Parkinson’s disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effect of a mat Pilates program with Thera band on dynamic balance in patients with Parkinson's disease: feasibility study and randomized controlled trial. Rejuvenation Res.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Pelosin E, Barella R, Bet C, et al. Effect of group-based rehabilitation combining action observation with physiotherapy on freezing of gait in Parkinson’s disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effectiveness of aquatic therapy for the control of pain and increased functionality in people with Parkinson's disease: a randomized clinical trial. Eur J Phys Rehabil Med.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,A randomized controlled trial to investigate the impact of tango Argentino versus tai chi on quality of life in patients with Parkinson disease: a short report.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Rios Romenets S, Anang J, Fereshtehnejad S-M, Pelletier A, Postuma R.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Tango for treatment of motor and non-motor manifestations in Parkinson's disease: a randomized control study.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Feldenkrais method-based exercise improves quality of life in individuals with Parkinson's disease: a controlled, randomized clinical trial. J Pain.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,10.1016/j.jpain.2015.01.471.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,The effects of group-based versus individual-based tai chi training on nonmotor symptoms in patients with mild to moderate Parkinson’s disease: a randomized controlled pilot trial. Parkinson's Disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Pilates exercise and functional balance in Parkinson's disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,The effect of a selective Pilates program on functional balance and falling risk in patients with Parkinson’s disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Randomized controlled trial of community-based dancing to modify disease progression in Parkinson disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Nordic walking and walking in Parkinson’s disease: a randomized single-blind controlled trial. Aging Clin Exp Res.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effects of dance on movement control in Parkinson’s disease: a comparison of Argentine tango and American ballroom.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Kunkel D, Fitton C, Roberts L, et al. A randomized controlled feasibility trial exploring partnered ballroom dancing for people with Parkinson’s disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Tai chi in Parkinson’s disease: a preliminary randomized, controlled, and rater-blinded study.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Monteiro EP, Franzoni LT, Cubillos DM, et al. Effects of Nordic walking training on functional parameters in Parkinson's disease: a randomized controlled clinical trial. Scand J Med Sci Sports.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Controlled pilot study of the effects of power yoga in Parkinson’s disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effect of Pilates training program on balance in participants with idiopathic Parkinson’s disease-an interventional study.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Park Y, Yu J, Song Y, et al. Effects of communal exercise with ‘Parkinson home exercise’ application on gait ability for Parkinson's disease patients.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,A bicentric controlled study on the effects of aquatic Ai Chi in Parkinson disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Poliakoff E, Galpin AJ, McDonald K, et al. The effect of gym training on multiple outcomes in Parkinson's disease: a pilot randomised waiting-list controlled trial. Neuro Rehabilitation.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Qigong exercise for the symptoms of Parkinson's disease: a randomized, controlled pilot study: qigong in Parkinson disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Teixeira-Machado L, de Araújo FM, Menezes MA, et al. Feldenkrais method and functionality in Parkinson’s disease: a randomized controlled clinical trial. Inter J Dis Human Dev.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Vergara-Diaz G, Osypiuk K, Hausdorff JM, et al. Tai chi for reducing dual-task gait variability, a potential mediator of fall risk in Parkinson’s disease: a pilot randomized controlled trial. Global Ad Health Med.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Dance improves symptoms, functional mobility and fine manual dexterity in people with Parkinson disease: a quasi-experimental controlled efficacy study.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effects of different percentages of body weight-supported treadmill training in Parkinson's disease: a double-blind randomized controlled trial. Turkish J Med Sci.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Capecci M, Pournajaf S, Galafate D, et al. Clinical effects of robot-assisted gait training and treadmill training for Parkinson's disease.",Outcome,HAS_OUTCOME
